2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
2	2.20	2.0
